"Fortnight";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
1;2017;"les Hébihens";48,75;0;99459,3204109106;0,759631507747619;1,77890115692917;0,0276456720059524
1;2018;"Antifer ponton pétrolier";49,75;0,25;106131,740573333;0,810123835148809;1,32498227904762;1,6857046605625
1;2018;"Arcachon - Bouée 7";44,5;0;132708,225981548;0,870406214315476;1,95749177472024;1,11784929937798
1;2018;"At so";50,25;1,5;97366,4652244048;0,777912919083333;1,33707136594048;1,25456697824702
1;2018;"Auger";45,75;0;115055,697498065;0,820622951458333;1,21184261032768;1,28235734106548
1;2018;"Cabourg";49,25;0;106884,427414286;0,833931086559524;0,865213932491071;1,22693325725595
1;2018;"Le Cornard";46;0;116589,373930565;0,815671838967262;1,22208248330952;1,24401705243467
1;2018;"Loguivy";48,75;0;95534,9642767857;0,855739528705357;0,83625428135;1,12008045108631
1;2018;"Men er Roue";47,5;0;110148,990988006;0,82240377077381;1,06206701637857;0,9651471335
1;2018;"Ouest Loscolo";47,5;0;110148,990988006;0,82240377077381;1,06206701637857;0,9651471335
1;2018;"Point 1 Boulogne";50,75;1,5;98676,2719682441;0,750499065854167;1,29957704813943;1,33122098587202
1;2018;"Teychan bis";44,75;0;126119,023103869;0,861355247386905;1,65631023205298;1,1476521263872
1;2018;"les Hébihens";48,75;0;95534,9642767857;0,855739528705357;0,83625428135;1,12008045108631
1;2019;"Antifer ponton pétrolier";49,75;0,25;100428,247317976;0,816231218392857;2,13009957202976;-4,06338788697024
1;2019;"Arcachon - Bouée 7";44,5;0;184583,702765476;0,565212282991667;1,13949824990179;-1,61899278443065
1;2019;"At so";50,25;1,5;95677,9249204464;0,804574239702381;2,68317196544345;-3,48891646598214
1;2019;"Auger";45,75;0;149531,158921131;0,689097566950893;0,161972337573214;-2,14468192534821
1;2019;"Cabourg";49,25;0;98720,6511512798;0,795187382529762;1,72783548742262;-1,9664788933256
1;2019;"Le Cornard";46;0;141894,556540774;0,699595322626488;-0,0242328336767857;-2,18905747882738
1;2019;"Loguivy";48,75;0;97639,2239075595;0,767677433422619;1,52528463710119;-1,92390863110119
1;2019;"Men er Roue";47,5;0;121965,43078256;0,705642486585714;0,978983141878452;-1,74304811071786
1;2019;"Ouest Loscolo";47,5;0;121965,43078256;0,705642486585714;0,978983141878452;-1,74304811071786
1;2019;"Point 1 Boulogne";50,75;1,5;97879,0335400744;0,789484240714286;2,89399959504256;-3,70133324420536
1;2019;"Teychan bis";44,75;0;180269,225091964;0,568276669165476;0,868676576580357;-1,84816743147515
1;2019;"les Hébihens";48,75;0;97639,2239075595;0,767677433422619;1,52528463710119;-1,92390863110119
1;2020;"Antifer ponton pétrolier";49,75;0,25;95549,2465659464;0,809212942767857;3,37010985960119;4,27444992867857
1;2020;"Arcachon - Bouée 7";44,5;0;187566,012091071;0,663696927530952;-0,0268346571303571;0,938821534425595
1;2020;"At so";50,25;1,5;84746,1811776309;0,804280587491667;3,0703706151769;3,89812346252083
1;2020;"Auger";45,75;0;135094,166833065;0,777596463915476;-0,0181886194810119;1,9058650123119
1;2020;"Cabourg";49,25;0;89483,6948145;0,83900118875;1,90869233933839;3,11102777846667
1;2020;"Le Cornard";46;0;124395,76628869;0,799150580793155;0,245778592199405;2,11821174668452
1;2020;"Loguivy";48,75;0;80013,6687015238;0,864471817345238;1,73944958823512;2,90295328097321
1;2020;"Men er Roue";47,5;0;94667,6552538988;0,842807432049702;1,36182685235863;2,39343025447917
1;2020;"Ouest Loscolo";47,5;0;94667,6552538988;0,842807432049702;1,36182685235863;2,39343025447917
1;2020;"Point 1 Boulogne";50,75;1,5;92457,4696438929;0,774734265669643;3,93690483999107;4,4313324075622
1;2020;"Teychan bis";44,75;0;179263,415153274;0,688254571556548;-0,171931666263393;1,04307012281548
1;2020;"les Hébihens";48,75;0;80013,6687015238;0,864471817345238;1,73944958823512;2,90295328097321
1;2021;"Antifer ponton pétrolier";49,75;0,25;102775,311103167;0,799923320288691;0,57405247960119;-1,17075673505238
1;2021;"Arcachon - Bouée 7";44,5;0;167337,576626488;0,722052066305059;0,485037195931548;-0,883765756232143
1;2021;"At so";50,25;1,5;89410,9266535833;0,866408092619048;0,453357161193452;-1,48665095417738
1;2021;"Auger";45,75;0;148559,839392857;0,772690493497024;-0,267500844598214;-1,53778958253571
1;2021;"Cabourg";49,25;0;104978,608088497;0,775472626869048;1,00414949809226;-0,280599164285714
1;2021;"Le Cornard";46;0;139455,919833631;0,790795557854167;-0,402328808842262;-1,63819643452976
1;2021;"Loguivy";48,75;0;96804,3984430357;0,793389308622619;1,03535852528065;-0,822337051770833
1;2021;"Men er Roue";47,5;0;99625,6043704762;0,823699374;0,546653446282738;-1,1847572992122
1;2021;"Ouest Loscolo";47,5;0;99625,6043704762;0,823699374;0,546653446282738;-1,1847572992122
1;2021;"Point 1 Boulogne";50,75;1,5;93869,3275987559;0,852757434255952;-0,126306046797619;-2,05032077412887
1;2021;"Teychan bis";44,75;0;165038,443542262;0,71283124855506;0,310118580169345;-1,15470918530446
1;2021;"les Hébihens";48,75;0;96804,3984430357;0,793389308622619;1,03535852528065;-0,822337051770833
1;2022;"Antifer ponton pétrolier";49,75;0,25;110831,23630847;0,699241130955952;3,24478895552083;1,64601587384821
1;2022;"Arcachon - Bouée 7";44,5;0;204866,219119643;0,543346528846726;1,0530153809494;0,054776106264881
1;2022;"At so";50,25;1,5;106934,812624256;0,681723420092262;2,79433340085714;1,72870592569643
1;2022;"Auger";45,75;0;167255,188761905;0,569710017689881;0,644460186967262;0,406067490809524
1;2022;"Cabourg";49,25;0;109531,934210149;0,744912822029762;1,91070742365774;1,47016401859762
1;2022;"Le Cornard";46;0;160877,437308631;0,579261956397321;0,764203454473214;0,401322102947321
1;2022;"Loguivy";48,75;0;106705,632397845;0,741979867787798;1,80166850432738;1,3852725330256
1;2022;"Men er Roue";47,5;0;132428,963034988;0,664838660841667;1,3995074686131;0,860616689772619
1;2022;"Ouest Loscolo";47,5;0;132428,963034988;0,664838660841667;1,3995074686131;0,860616689772619
1;2022;"Point 1 Boulogne";50,75;1,5;112693,390199232;0,627125791980655;3,441783782375;1,75765708766369
1;2022;"Teychan bis";44,75;0;199155,810500893;0,537920733918155;0,851719812412202;0,0615865791369048
1;2022;"les Hébihens";48,75;0;106705,632397845;0,741979867787798;1,80166850432738;1,3852725330256
2;2007;"Antifer ponton pétrolier";49,75;0,25;127879,841560625;0,772521961425595;3,50306330534524;1,04803265280655
2;2007;"Arcachon - Bouée 7";44,5;0;182910,771690179;0,732191407077976;0,794124638681548;-0,619389558904762
2;2007;"At so";50,25;1,5;127310,02505247;0,759949593883929;3,86401707047024;0,964658734431548
2;2007;"Auger";45,75;0;160661,843929464;0,827073627303571;0,464836391455357;-0,295683674568452
2;2007;"Cabourg";49,25;0;114743,101132173;0,799409902982143;2,28219904525893;1,19961852847619
2;2007;"Le Cornard";46;0;158542,994877679;0,85346781946875;0,617229996398809;-0,216139438982143
2;2007;"Loguivy";48,75;0;115662,462404375;0,825312338965774;2,11817018260119;0,875302358118958
2;2007;"Men er Roue";47,5;0;132222,231308631;0,8198021189375;1,68153258721845;0,474563368595238
2;2007;"Ouest Loscolo";47,5;0;132222,231308631;0,8198021189375;1,68153258721845;0,474563368595238
2;2007;"Point 1 Boulogne";50,75;1,5;130991,41251122;0,736134574547619;4,41958045044643;1,17175255922619
2;2007;"Teychan bis";44,75;0;180568,650894345;0,739870425400298;0,59953464431131;-0,714106932503571
2;2007;"les Hébihens";48,75;0;115662,462404375;0,825312338965774;2,11817018260119;0,875302358118958
2;2008;"Antifer ponton pétrolier";49,75;0,25;133475,579419941;0,829397019238393;5,18868575087798;4,05898066499107
2;2008;"Arcachon - Bouée 7";44,5;0;191664,668742262;0,647056364761607;0,905590517764881;0,394871761154762
2;2008;"At so";50,25;1,5;112555,175688155;0,825897103083333;5,47975721095119;3,50987492189286
2;2008;"Auger";45,75;0;187938,948521429;0,621038254583631;0,596824329616071;0,600429830270833
2;2008;"Cabourg";49,25;0;139757,256773631;0,777570485767857;2,74290575806845;2,62404802795833
2;2008;"Le Cornard";46;0;182396,002200893;0,622629011520833;0,661689380717262;0,69157467339881
2;2008;"Loguivy";48,75;0;136299,33706006;0,765789119335119;2,30757785724851;2,26825982437202
2;2008;"Men er Roue";47,5;0;146896,081669643;0,725755489341369;1,47354561873512;1,44387417196696
2;2008;"Ouest Loscolo";47,5;0;146896,081669643;0,725755489341369;1,47354561873512;1,44387417196696
2;2008;"Point 1 Boulogne";50,75;1,5;102021,830630714;0,81818538496131;6,45315319702381;3,98708044152381
2;2008;"Teychan bis";44,75;0;192725,854826488;0,630344136313095;0,83265269708631;0,311555188
2;2008;"les Hébihens";48,75;0;136299,33706006;0,765789119335119;2,30757785724851;2,26825982437202
2;2009;"Antifer ponton pétrolier";49,75;0,25;135136,358062946;0,853606425366071;2,36943669871726;5,35445376939286
2;2009;"Arcachon - Bouée 7";44,5;0;171034,56328869;0,735808767853869;1,67134604741369;1,69821716966071
2;2009;"At so";50,25;1,5;114454,94966997;0,852822196047619;1,68801073746429;4,56678541116071
2;2009;"Auger";45,75;0;159390,209226637;0,805895367327381;1,13047394406756;2,45459926666369
2;2009;"Cabourg";49,25;0;132479,056798929;0,848686147955357;1,26141661671131;3,71817723729167
2;2009;"Le Cornard";46;0;155011,122957738;0,811203852342262;1,31147073549048;2,63198908428274
2;2009;"Loguivy";48,75;0;115594,063073006;0,872862036235565;1,23410617840952;3,40231354639881
2;2009;"Men er Roue";47,5;0;133558,54365625;0,817266046815476;1,15081823746726;2,66558323886012
2;2009;"Ouest Loscolo";47,5;0;133558,54365625;0,817266046815476;1,15081823746726;2,66558323886012
2;2009;"Point 1 Boulogne";50,75;1,5;112368,053258318;0,8668012965625;2,01268412525208;4,95862232463988
2;2009;"Teychan bis";44,75;0;170910,028772917;0,741265942991071;1,41889720359226;1,72261310897917
2;2009;"les Hébihens";48,75;0;115594,063073006;0,872862036235565;1,23410617840952;3,40231354639881
2;2010;"Antifer ponton pétrolier";49,75;0,25;135152,821643393;0,801938299616071;0,418816416098214;0,883118977127976
2;2010;"Arcachon - Bouée 7";44,5;0;193722,988034524;0,727803394784821;-0,266166414515476;-0,116918215374702
2;2010;"At so";50,25;1,5;109372,718630536;0,82476095344494;0,14662862452381;0,97827993825
2;2010;"Auger";45,75;0;169273,55669256;0,793431770111905;-0,550951037711309;-0,00693918066369046
2;2010;"Cabourg";49,25;0;137351,748236667;0,81121674941369;0,341626103330357;0,897328361443452
2;2010;"Le Cornard";46;0;165086,614313988;0,811446232973214;-0,493754753264881;-0,0569831353035714
2;2010;"Loguivy";48,75;0;127051,757759167;0,83697721766369;0,372813935925595;0,672257353663988
2;2010;"Men er Roue";47,5;0;143820,655713393;0,802638964455357;-0,0847833963214286;0,161696697453869
2;2010;"Ouest Loscolo";47,5;0;143820,655713393;0,802638964455357;-0,0847833963214286;0,161696697453869
2;2010;"Point 1 Boulogne";50,75;1,5;107256,465567113;0,823448819171726;0,174199004145833;0,831560072044643
2;2010;"Teychan bis";44,75;0;188718,681533036;0,73545330368006;-0,411452683888393;-0,189967035208333
2;2010;"les Hébihens";48,75;0;127051,757759167;0,83697721766369;0,372813935925595;0,672257353663988
2;2011;"Antifer ponton pétrolier";49,75;0,25;142057,459102143;0,714454614034821;-1,60570228151488;-2,09483118000893
2;2011;"Arcachon - Bouée 7";44,5;0;264893,633705357;0,435289011014286;-0,839071292616071;-1,00033514791667
2;2011;"At so";50,25;1,5;131487,144634405;0,683407914585417;-0,400098250256667;-1,61343935107143
2;2011;"Auger";45,75;0;207545,463730655;0,623084297414286;-1,57325717971696;-1,29112556318601
2;2011;"Cabourg";49,25;0;132234,672737589;0,711031901598214;-0,675872821541667;-0,891868203928571
2;2011;"Le Cornard";46;0;192675,664188393;0,64530243103869;-1,7137015776744;-1,36569751404762
2;2011;"Loguivy";48,75;0;114705,745973661;0,787726132487202;-0,400670783166667;-0,962349956190476
2;2011;"Men er Roue";47,5;0;136624,141405952;0,755703414520833;-1,08287848226964;-1,01029926383929
2;2011;"Ouest Loscolo";47,5;0;136624,141405952;0,755703414520833;-1,08287848226964;-1,01029926383929
2;2011;"Point 1 Boulogne";50,75;1,5;127033,322810744;0,708846613597321;-0,180671435420833;-1,91630024223214
2;2011;"Teychan bis";44,75;0;255677,499910714;0,438136993126488;-1,10412215955119;-1,16819149619345
2;2011;"les Hébihens";48,75;0;114705,745973661;0,787726132487202;-0,400670783166667;-0,962349956190476
2;2012;"Antifer ponton pétrolier";49,75;0,25;135967,468528185;0,647479315535714;3,92659193236607;0,875138544791667
2;2012;"Arcachon - Bouée 7";44,5;0;179877,81673244;0,789682480904762;0,929182282059524;-0,154234682611607
2;2012;"At so";50,25;1,5;115489,066620149;0,654372199214286;3,32049225062202;0,800373545294643
2;2012;"Auger";45,75;0;146213,177764881;0,79811334314881;1,23658679018452;0,214134038077083
2;2012;"Cabourg";49,25;0;136071,022943274;0,654663444428571;2,41978838103274;0,832862515661012
2;2012;"Le Cornard";46;0;144540,564635714;0,780052471678571;1,49125357127173;0,276874694791667
2;2012;"Loguivy";48,75;0;128664,231900595;0,702218230050446;2,06296017686905;0,584015480036905
2;2012;"Men er Roue";47,5;0;132427,370469048;0,732789931842262;1,88283602759226;0,342610378189107
2;2012;"Ouest Loscolo";47,5;0;132427,370469048;0,732789931842262;1,88283602759226;0,342610378189107
2;2012;"Point 1 Boulogne";50,75;1,5;120848,854755595;0,621744552231548;3,3498253929881;1,18895522363452
2;2012;"Teychan bis";44,75;0;172793,542041369;0,785660560357143;0,902305997964286;-0,154726938303571
2;2012;"les Hébihens";48,75;0;128664,231900595;0,702218230050446;2,06296017686905;0,584015480036905
2;2013;"Antifer ponton pétrolier";49,75;0,25;147508,240245417;0,771400295246131;-1,04293910805357;1,88790366779464
2;2013;"Arcachon - Bouée 7";44,5;0;175285,09073631;0,806353834883929;0,748083548720238;0,228953541122024
2;2013;"At so";50,25;1,5;135095,895835952;0,762611284775298;-1,15673318247917;1,42611242145089
2;2013;"Auger";45,75;0;157484,763065476;0,828561518806548;0,170710588550595;0,48135856486756
